5510922,2019-06-13 10:45:51.000,2019-06-13 10:54:57.000,2559,58599,JAAR,159,35,160,35
5510926,2019-06-13 10:32:51.000,2019-06-13 10:43:57.000,1036,33417,JAAR,033,35,212,36
5510934,2019-06-13 11:52:24.000,2019-06-13 12:49:30.000,5652,24173,JAAR,024,18,333,35
5510938,2019-06-13 11:12:53.000,2019-06-13 11:20:59.000,580,25422,JAAR,132,18,003,18
5510942,2019-06-13 11:48:28.000,2019-06-13 11:49:34.000,2810,13782,JAAR,124,18,124,18
5510946,2019-06-13 11:17:05.000,2019-06-13 11:40:11.000,951,12218,JAAR,273,1,068,18
5510958,2019-06-13 11:50:19.000,2019-06-13 12:03:25.000,3830,47823,JAAR,050,35,215,18
5510962,2019-06-13 11:02:32.000,2019-06-13 11:51:38.000,5730,46137,JAAR,089,18,054,18
5510966,2019-06-13 11:05:16.000,2019-06-13 11:21:22.000,2742,65929,JAAR,107,35,204,35
5510970,2019-06-13 11:36:36.000,2019-06-13 11:48:42.000,215,63546,JAAR,208,18,055,35
5510974,2019-06-13 11:53:12.000,2019-06-13 12:03:18.000,1305,70888,JAAR,256,36,107,35
5510978,2019-06-13 11:39:24.000,2019-06-13 11:50:30.000,3675,77786,JAAR,080,18,077,18
5510982,2019-06-13 11:59:02.000,2019-06-13 12:22:08.000,379,75750,JAAR,277,1,127,35
5510986,2019-06-13 11:10:11.000,2019-06-13 11:11:17.000,4005,15842,JAAR,098,1,098,1
5510990,2019-06-13 11:10:15.000,2019-06-13 11:25:21.000,1090,70775,JAAR,082,18,311,35
5510994,2019-06-13 11:05:10.000,2019-06-13 11:15:16.000,1962,59504,JAAR,045,18,063,36
5510998,2019-06-13 11:42:19.000,2019-06-13 11:46:25.000,1590,71617,JAAR,231,35,238,35
5511002,2019-06-13 11:49:09.000,2019-06-13 11:52:15.000,3623,58685,JAAR,276,1,280,35
5511006,2019-06-13 11:22:15.000,2019-06-13 11:33:21.000,492,17234,JAAR,052,18,246,36
5511010,2019-06-13 11:02:40.000,2019-06-13 11:03:46.000,5767,19845,JAAR,341,36,341,36
5511014,2019-06-13 11:29:13.000,2019-06-13 11:36:19.000,249,15755,MAAND,071,18,052,18
5511018,2019-06-13 11:25:45.000,2019-06-13 11:38:51.000,2569,66697,JAAR,319,35,261,36
5511022,2019-06-13 11:20:41.000,2019-06-13 11:38:47.000,907,12019,JAAR,268,18,068,18
5511026,2019-06-13 11:12:41.000,2019-06-13 11:20:47.000,5311,54489,JAAR,070,18,125,36
5511030,2019-06-13 11:36:08.000,2019-06-13 11:37:14.000,401,31375,JAAR,033,36,033,36
5511034,2019-06-13 11:46:54.000,2019-06-13 12:08:00.000,2810,67969,JAAR,124,18,269,34
5509927,2019-06-13 07:07:08.000,2019-06-13 07:08:14.000,833,3753,JAAR,078,18,078,18
5509931,2019-06-13 07:51:27.000,2019-06-13 08:06:33.000,3754,71663,JAAR,256,35,043,36
5509935,2019-06-13 07:31:16.000,2019-06-13 07:34:22.000,5790,43125,JAAR,118,18,001,18
5509939,2019-06-13 07:03:42.000,2019-06-13 07:15:48.000,3972,48101,JAAR,136,36,127,36
5509943,2019-06-13 07:14:42.000,2019-06-13 07:23:48.000,450,35596,JAAR,274,18,136,35
5509947,2019-06-13 07:50:39.000,2019-06-13 08:09:45.000,5379,40552,JAAR,159,35,227,35
5509951,2019-06-13 07:51:26.000,2019-06-13 08:08:32.000,951,55154,JAAR,214,36,062,18
5509959,2019-06-13 07:53:26.000,2019-06-13 08:03:32.000,447,13080,JAAR,033,36,153,18
5509963,2019-06-13 07:57:21.000,2019-06-13 07:59:27.000,3579,61021,JAAR,111,18,101,18
5509967,2019-06-13 07:06:46.000,2019-06-13 07:15:52.000,205,61332,JAAR,027,1,033,36
5509971,2019-06-13 07:14:18.000,2019-06-13 07:20:24.000,1468,55995,JAAR,054,18,203,35
5509975,2019-06-13 07:17:38.000,2019-06-13 07:32:44.000,3625,69418,JAAR,090,18,251,35
5509979,2019-06-13 07:03:16.000,2019-06-13 07:10:22.000,5628,38437,JAAR,055,36,111,18
5509983,2019-06-13 07:10:03.000,2019-06-13 07:26:09.000,74,44285,JAAR,287,36,067,18
5509987,2019-06-13 07:44:08.000,2019-06-13 08:06:14.000,5379,42146,JAAR,227,35,221,36
5509995,2019-06-13 07:46:44.000,2019-06-13 07:53:50.000,3979,22977,JAAR,207,36,224,36
5509999,2019-06-13 07:04:42.000,2019-06-13 07:12:48.000,1109,76272,JAAR,073,18,089,18
5510003,2019-06-13 07:36:16.000,2019-06-13 07:55:22.000,2729,29349,JAAR,308,36,073,18
5510007,2019-06-13 07:50:16.000,2019-06-13 08:00:22.000,5262,43573,JAAR,098,1,293,36
5510011,2019-06-13 07:52:49.000,2019-06-13 08:02:55.000,829,59759,JAAR,114,18,098,1
5510015,2019-06-13 07:38:08.000,2019-06-13 07:47:14.000,1792,27903,JAAR,091,18,114,18
5510019,2019-06-13 07:48:08.000,2019-06-13 08:04:14.000,5284,30108,JAAR,010,18,031,18
5510023,2019-06-13 07:11:02.000,2019-06-13 07:12:08.000,1696,1598,JAAR,094,18,094,18
5510031,2019-06-13 07:42:51.000,2019-06-13 08:03:57.000,4115,54002,JAAR,070,18,277,1
5510035,2019-06-13 07:18:50.000,2019-06-13 07:29:56.000,2769,16794,JAAR,108,18,012,18
5510039,2019-06-13 07:09:41.000,2019-06-13 07:18:47.000,1950,76057,JAAR,095,35,111,18
5510043,2019-06-13 07:55:48.000,2019-06-13 08:04:54.000,80,73848,JAAR,263,35,095,35
5510047,2019-06-13 07:38:28.000,2019-06-13 07:48:34.000,1734,73701,JAAR,072,18,157,18
5510059,2019-06-13 07:48:10.000,2019-06-13 08:02:16.000,3658,72169,JAAR,326,35,061,35
5510067,2019-06-13 07:28:36.000,2019-06-13 07:38:42.000,183,14516,JAAR,013,18,304,18
5510071,2019-06-13 07:40:45.000,2019-06-13 07:58:51.000,1315,43368,JAAR,076,18,212,36
5510075,2019-06-13 08:55:14.000,2019-06-13 09:07:20.000,215,68453,JAAR,264,36,001,18
5510079,2019-06-13 08:19:42.000,2019-06-13 08:58:48.000,935,46990,JAAR,076,18,292,36
5510083,2019-06-13 08:22:52.000,2019-06-13 08:28:58.000,770,16603,JAAR,040,18,076,18
5510087,2019-06-13 08:36:36.000,2019-06-13 08:50:42.000,1107,12239,JAAR,250,35,027,1
5510091,2019-06-13 08:07:40.000,2019-06-13 08:33:46.000,3745,38999,JAAR,234,35,203,35
5510099,2019-06-13 08:47:33.000,2019-06-13 09:19:39.000,1662,31933,JAAR,145,18,287,1
5510103,2019-06-13 08:28:21.000,2019-06-13 08:44:27.000,5745,31639,JAAR,043,35,090,18
5510107,2019-06-13 08:19:31.000,2019-06-13 08:26:37.000,5570,19309,JAAR,236,18,145,18
5510111,2019-06-13 08:46:29.000,2019-06-13 09:10:35.000,68,32147,JAAR,287,36,244,35
5510115,2019-06-13 08:36:23.000,2019-06-13 08:37:29.000,5277,9598,JAAR,087,35,087,35
5510119,2019-06-13 08:52:49.000,2019-06-13 08:56:55.000,2024,6170,JAAR,232,35,236,18
5510123,2019-06-13 08:56:49.000,2019-06-13 09:01:55.000,5630,34687,JAAR,038,36,156,18
5510127,2019-06-13 08:39:40.000,2019-06-13 08:45:46.000,5776,14290,JAAR,060,18,161,35
5510131,2019-06-13 08:08:09.000,2019-06-13 08:09:15.000,1824,67772,JAAR,035,18,035,18
5510135,2019-06-13 08:55:39.000,2019-06-13 09:08:45.000,47,26678,JAAR,296,18,266,36
5510139,2019-06-13 08:34:22.000,2019-06-13 08:56:28.000,4126,24635,JAAR,127,35,296,18
5510143,2019-06-13 08:40:28.000,2019-06-13 08:51:34.000,921,34582,JAAR,059,35,262,18
5510147,2019-06-13 08:25:13.000,2019-06-13 08:37:19.000,1045,44726,JAAR,326,1,201,36
5510151,2019-06-13 08:14:57.000,2019-06-13 08:23:03.000,1929,30656,JAAR,155,35,205,35
5510155,2019-06-13 08:42:07.000,2019-06-13 09:27:13.000,5379,35116,JAAR,221,36,052,18
5510159,2019-06-13 08:16:39.000,2019-06-13 08:17:45.000,4019,16262,JAAR,239,35,239,35
5510167,2019-06-13 08:48:13.000,2019-06-13 08:52:19.000,5572,40354,JAAR,261,36,252,36
5510171,2019-06-13 08:08:59.000,2019-06-13 08:26:05.000,2742,21293,JAAR,305,36,090,18
5510175,2019-06-13 08:19:42.000,2019-06-13 08:21:48.000,317,28333,JAAR,083,18,105,35
5510179,2019-06-13 08:45:15.000,2019-06-13 08:51:21.000,4186,28236,JAAR,051,35,124,18
5510183,2019-06-13 08:40:22.000,2019-06-13 08:52:28.000,4122,74571,JAAR,107,35,136,36
5510187,2019-06-13 08:11:56.000,2019-06-13 08:23:02.000,178,64978,JAAR,041,18,261,36
5510191,2019-06-13 08:32:42.000,2019-06-13 08:43:48.000,362,48943,JAAR,055,36,254,18
5510195,2019-06-13 08:12:45.000,2019-06-13 08:37:51.000,16,28992,JAAR,020,18,287,35
5510199,2019-06-13 08:33:34.000,2019-06-13 08:40:40.000,61,34591,JAAR,252,35,020,18
5510207,2019-06-13 08:48:16.000,2019-06-13 08:54:22.000,561,23110,JAAR,056,18,038,35
5510211,2019-06-13 08:14:56.000,2019-06-13 08:21:02.000,1896,68285,JAAR,316,35,160,36
5510219,2019-06-13 08:52:40.000,2019-06-13 09:03:46.000,1824,12881,JAAR,035,18,157,18
5510223,2019-06-13 08:34:50.000,2019-06-13 08:35:56.000,5695,54503,JAAR,061,36,061,36
5510227,2019-06-13 08:43:14.000,2019-06-13 08:50:20.000,1296,65351,JAAR,047,18,146,18
5510231,2019-06-13 08:25:25.000,2019-06-13 08:30:31.000,2662,52871,JAAR,226,35,035,18
5510235,2019-06-13 08:49:56.000,2019-06-13 09:09:02.000,486,31993,JAAR,276,36,083,18
5510243,2019-06-13 08:32:05.000,2019-06-13 08:42:11.000,3578,61138,JAAR,228,35,153,1
5510247,2019-06-13 08:51:46.000,2019-06-13 08:59:52.000,5616,78058,JAAR,131,35,078,18
5510255,2019-06-13 08:43:32.000,2019-06-13 08:57:38.000,3481,61868,JAAR,037,18,069,36
5510259,2019-06-13 08:08:29.000,2019-06-13 08:16:35.000,47,65387,JAAR,266,36,100,18
5510263,2019-06-13 08:02:13.000,2019-06-13 08:31:19.000,4002,74191,JAAR,014,18,276,1
5510267,2019-06-13 08:23:07.000,2019-06-13 08:36:13.000,1697,43043,JAAR,097,18,327,36
5510271,2019-06-13 08:51:54.000,2019-06-13 09:18:00.000,2001,51205,JAAR,213,35,084,18
5510275,2019-06-13 08:47:16.000,2019-06-13 09:06:22.000,973,50170,JAAR,312,1,094,18
5510279,2019-06-13 08:22:38.000,2019-06-13 08:35:44.000,5570,38864,JAAR,145,18,027,1
5510283,2019-06-13 08:21:35.000,2019-06-13 08:34:41.000,5550,53180,JAAR,079,18,274,18
5510291,2019-06-13 08:25:14.000,2019-06-13 08:33:20.000,3505,16730,JAAR,017,18,013,18
5510285,2019-06-13 08:28:35.000,2019-06-13 08:36:41.000,921,44435,JAAR,262,18,079,18
5510289,2019-06-13 08:58:58.000,2019-06-13 09:17:04.000,447,50039,JAAR,013,18,277,1
5510293,2019-06-13 08:48:52.000,2019-06-13 08:58:58.000,1592,48928,JAAR,322,18,113,35
5510297,2019-06-13 08:19:21.000,2019-06-13 08:53:27.000,4151,54211,JAAR,334,35,006,18
5510301,2019-06-13 08:58:04.000,2019-06-13 09:13:10.000,2784,53997,JAAR,163,35,160,35
5510305,2019-06-13 08:28:45.000,2019-06-13 08:38:51.000,188,48079,JAAR,237,36,330,35
5510309,2019-06-13 08:35:24.000,2019-06-13 08:46:30.000,5790,16471,JAAR,010,18,061,35
5510313,2019-06-13 08:43:22.000,2019-06-13 08:59:28.000,1294,20565,JAAR,081,18,334,35
5510317,2019-06-13 08:16:59.000,2019-06-13 08:29:05.000,276,29548,JAAR,025,18,131,35
5510321,2019-06-13 08:54:45.000,2019-06-13 08:59:51.000,880,66505,JAAR,290,35,328,36
5510325,2019-06-13 08:17:41.000,2019-06-13 08:24:47.000,1395,18137,JAAR,125,36,025,18
5510329,2019-06-13 08:13:56.000,2019-06-13 08:21:02.000,3785,37694,JAAR,228,35,133,35
5510333,2019-06-13 08:51:13.000,2019-06-13 08:53:19.000,5631,66826,JAAR,095,36,075,18
5510337,2019-06-13 08:08:24.000,2019-06-13 08:09:30.000,5748,12204,JAAR,051,35,051,35
5510341,2019-06-13 08:12:39.000,2019-06-13 08:24:45.000,1722,13215,JAAR,271,35,082,18
5510345,2019-06-13 08:51:29.000,2019-06-13 08:59:35.000,1216,10850,JAAR,341,35,032,18
5510349,2019-06-13 08:45:23.000,2019-06-13 09:00:29.000,1680,44657,JAAR,257,18,072,18
5510353,2019-06-13 08:14:20.000,2019-06-13 08:36:26.000,1962,19310,JAAR,298,36,045,18
5510357,2019-06-13 08:45:16.000,2019-06-13 08:46:22.000,4183,47323,JAAR,037,18,037,18
5510361,2019-06-13 08:08:13.000,2019-06-13 08:20:19.000,1468,13343,JAAR,131,36,087,36
5510365,2019-06-13 08:05:27.000,2019-06-13 08:22:33.000,829,28424,JAAR,098,1,290,1
5510373,2019-06-13 08:11:48.000,2019-06-13 08:19:54.000,5627,12115,JAAR,248,35,131,36
5510377,2019-06-13 08:35:08.000,2019-06-13 08:58:14.000,1094,15991,JAAR,017,18,327,35
5510381,2019-06-13 08:07:33.000,2019-06-13 08:27:39.000,2684,41326,JAAR,207,35,298,36
5510385,2019-06-13 08:04:19.000,2019-06-13 08:09:25.000,3754,70077,JAAR,043,36,047,18
5510389,2019-06-13 08:20:58.000,2019-06-13 08:36:04.000,5570,76253,JAAR,027,1,140,18
5510397,2019-06-13 08:24:05.000,2019-06-13 08:34:11.000,921,75104,JAAR,079,18,049,18
5510401,2019-06-13 08:50:38.000,2019-06-13 09:20:44.000,3949,15739,JAAR,227,35,279,18
5510405,2019-06-13 08:38:49.000,2019-06-13 08:50:55.000,1824,72740,JAAR,157,18,227,35
5510409,2019-06-13 08:57:48.000,2019-06-13 09:25:54.000,3745,26186,JAAR,203,35,238,35
5510413,2019-06-13 08:57:42.000,2019-06-13 09:08:48.000,2637,72346,JAAR,144,18,153,18
5510417,2019-06-13 08:07:54.000,2019-06-13 08:21:00.000,4084,10225,JAAR,133,36,101,18
5510421,2019-06-13 08:55:30.000,2019-06-13 08:56:36.000,5583,63507,JAAR,027,1,027,1
5510425,2019-06-13 08:14:46.000,2019-06-13 08:17:52.000,1322,11911,JAAR,240,18,233,36
5510433,2019-06-13 08:17:44.000,2019-06-13 08:20:50.000,5595,19272,JAAR,136,36,302,36
5510441,2019-06-13 08:09:54.000,2019-06-13 08:19:00.000,3500,3311,JAAR,081,18,071,18
5510449,2019-06-13 08:41:37.000,2019-06-13 08:46:43.000,3673,56588,JAAR,055,36,043,36
5510453,2019-06-13 08:25:43.000,2019-06-13 08:45:49.000,873,61071,JAAR,080,18,271,35
5510457,2019-06-13 08:57:33.000,2019-06-13 09:03:39.000,1545,17241,JAAR,154,18,081,18
5510461,2019-06-13 08:55:21.000,2019-06-13 09:02:27.000,5583,9265,JAAR,027,1,296,18
5510465,2019-06-13 08:33:37.000,2019-06-13 08:51:43.000,5748,45168,JAAR,051,35,323,36
5510469,2019-06-13 08:40:36.000,2019-06-13 08:49:42.000,3452,748,JAAR,092,18,051,35
5510473,2019-06-13 08:43:52.000,2019-06-13 08:57:58.000,5650,16923,JAAR,105,36,258,18
5510477,2019-06-13 08:51:02.000,2019-06-13 09:02:08.000,5698,6526,JAAR,220,36,071,18
5510481,2019-06-13 08:45:55.000,2019-06-13 09:24:01.000,1250,30584,JAAR,106,18,240,18
5510485,2019-06-13 08:24:58.000,2019-06-13 08:29:04.000,861,35057,JAAR,136,35,106,18
5510493,2019-06-13 08:54:55.000,2019-06-13 09:19:01.000,5407,42678,JAAR,238,36,225,35
5510497,2019-06-13 08:53:38.000,2019-06-13 09:06:44.000,1545,9276,JAAR,081,18,281,36
5510501,2019-06-13 09:12:59.000,2019-06-13 09:44:05.000,5632,72527,JAAR,227,36,081,18
5510505,2019-06-13 09:28:50.000,2019-06-13 09:48:56.000,296,49145,JAAR,023,18,323,36
5510509,2019-06-13 09:57:04.000,2019-06-13 10:04:10.000,2001,52762,JAAR,084,18,085,18
5510513,2019-06-13 09:13:08.000,2019-06-13 09:49:14.000,4142,31700,JAAR,248,36,224,36
5510517,2019-06-13 09:52:30.000,2019-06-13 10:10:36.000,580,44414,JAAR,012,18,207,36
5510521,2019-06-13 09:16:38.000,2019-06-13 09:25:44.000,1792,53207,JAAR,079,18,127,35
5510525,2019-06-13 09:06:07.000,2019-06-13 09:20:13.000,4005,44460,JAAR,335,34,098,1
5510529,2019-06-13 09:33:33.000,2019-06-13 09:39:39.000,2566,71073,JAAR,051,36,012,18
5510537,2019-06-13 09:05:22.000,2019-06-13 09:06:28.000,3675,69262,JAAR,080,18,080,18
5510541,2019-06-13 09:24:10.000,2019-06-13 09:28:16.000,1174,67894,JAAR,033,36,305,36
5510545,2019-06-13 09:48:49.000,2019-06-13 10:01:55.000,861,45724,JAAR,106,18,155,36
5510553,2019-06-13 09:20:47.000,2019-06-13 09:26:53.000,2810,60271,JAAR,107,35,124,18
5510557,2019-06-13 09:26:31.000,2019-06-13 09:55:37.000,1421,24869,JAAR,286,35,038,36
5510561,2019-06-13 09:41:08.000,2019-06-13 09:45:14.000,3890,75419,JAAR,059,36,127,36
5510565,2019-06-13 09:16:54.000,2019-06-13 09:18:00.000,974,13342,JAAR,057,18,057,18
5510569,2019-06-13 09:09:05.000,2019-06-13 09:23:11.000,787,39612,JAAR,070,18,294,36
5510573,2019-06-13 09:51:31.000,2019-06-13 10:12:37.000,3523,20839,JAAR,203,35,233,35
5510577,2019-06-13 09:08:05.000,2019-06-13 09:14:11.000,5632,71573,JAAR,081,18,036,18
5510585,2019-06-13 09:23:19.000,2019-06-13 09:42:25.000,829,4708,JAAR,309,36,021,18
5510589,2019-06-13 09:03:14.000,2019-06-13 09:13:20.000,3886,60214,JAAR,326,35,087,35
5510593,2019-06-13 09:29:59.000,2019-06-13 09:49:05.000,3658,5231,JAAR,299,1,051,36
5510597,2019-06-13 09:20:50.000,2019-06-13 09:30:56.000,696,77294,JAAR,223,36,060,18
5510601,2019-06-13 09:21:03.000,2019-06-13 09:22:09.000,2569,9178,JAAR,137,36,137,36
5510605,2019-06-13 09:39:43.000,2019-06-13 10:00:49.000,1929,60214,JAAR,205,35,246,35
5510609,2019-06-13 09:57:03.000,2019-06-13 09:58:09.000,611,64261,JAAR,053,18,053,18
5510613,2019-06-13 09:52:26.000,2019-06-13 10:03:32.000,718,13682,JAAR,038,36,120,18
5510617,2019-06-13 09:46:26.000,2019-06-13 10:01:32.000,100,16604,JAAR,288,18,106,18
5510621,2019-06-13 09:07:48.000,2019-06-13 09:20:54.000,5570,43069,JAAR,140,18,025,18
5510625,2019-06-13 09:28:46.000,2019-06-13 09:51:52.000,3455,20643,JAAR,155,35,309,36
5510629,2019-06-13 09:43:02.000,2019-06-13 09:56:08.000,463,2649,JAAR,255,18,081,18
5510633,2019-06-13 09:21:41.000,2019-06-13 09:39:47.000,3571,61285,JAAR,340,18,070,18
5511038,2019-06-13 11:08:10.000,2019-06-13 11:19:16.000,1315,39220,JAAR,113,36,253,35
5511046,2019-06-13 11:10:30.000,2019-06-13 11:28:36.000,249,43609,JAAR,052,18,264,36
5511050,2019-06-13 11:46:06.000,2019-06-13 11:52:12.000,1107,51853,JAAR,307,36,250,36
5511054,2019-06-13 11:34:25.000,2019-06-13 12:03:31.000,2742,77424,JAAR,204,35,100,1
5511058,2019-06-13 11:44:17.000,2019-06-13 11:58:23.000,2769,70169,JAAR,110,18,050,35
5511062,2019-06-13 11:21:29.000,2019-06-13 11:33:35.000,1577,31907,JAAR,133,36,216,35
5511066,2019-06-13 11:31:22.000,2019-06-13 11:36:28.000,317,29325,JAAR,100,18,110,18
5511070,2019-06-13 11:18:29.000,2019-06-13 12:03:35.000,1373,1523,JAAR,155,35,276,1
5511074,2019-06-13 11:12:21.000,2019-06-13 11:16:27.000,5402,15408,JAAR,019,18,101,18
5511078,2019-06-13 11:32:12.000,2019-06-13 11:39:18.000,145,41710,JAAR,089,18,108,18
5511082,2019-06-13 12:49:46.000,2019-06-13 13:02:52.000,5627,6129,JAAR,089,18,237,36
5511086,2019-06-13 12:53:34.000,2019-06-13 12:54:40.000,3449,14734,JAAR,227,36,227,36
5511090,2019-06-13 12:55:44.000,2019-06-13 13:16:50.000,1468,74110,JAAR,255,18,123,35
5511094,2019-06-13 12:23:48.000,2019-06-13 12:43:54.000,1831,36531,JAAR,330,36,224,35
5511098,2019-06-13 12:10:39.000,2019-06-13 12:11:45.000,1795,61236,JAAR,269,35,269,35
5511102,2019-06-13 12:24:45.000,2019-06-13 12:31:51.000,3682,48718,JAAR,100,18,201,35
5511106,2019-06-13 12:37:29.000,2019-06-13 12:54:35.000,1818,44369,JAAR,155,36,255,18
5511110,2019-06-13 12:19:32.000,2019-06-13 12:20:38.000,3658,50566,JAAR,205,35,205,35
5511114,2019-06-13 12:26:23.000,2019-06-13 12:43:29.000,2001,36105,JAAR,054,18,161,1
5511122,2019-06-13 12:08:34.000,2019-06-13 12:09:40.000,921,43912,JAAR,304,18,304,18
5511126,2019-06-13 12:40:27.000,2019-06-13 12:44:33.000,160,25464,JAAR,061,35,109,18
5511130,2019-06-13 12:35:28.000,2019-06-13 12:40:34.000,645,51117,JAAR,076,18,063,35
5511134,2019-06-13 12:51:59.000,2019-06-13 13:05:05.000,3785,23559,JAAR,133,35,100,1
5511138,2019-06-13 12:16:46.000,2019-06-13 12:53:52.000,5534,70679,JAAR,221,35,137,35
5511142,2019-06-13 12:11:23.000,2019-06-13 12:12:29.000,5622,34547,JAAR,075,18,075,18
5511146,2019-06-13 12:13:23.000,2019-06-13 12:27:29.000,5767,34062,JAAR,341,36,289,35
5511150,2019-06-13 12:46:59.000,2019-06-13 13:17:05.000,5643,67693,JAAR,080,18,311,34
5511154,2019-06-13 12:17:58.000,2019-06-13 12:23:04.000,973,34814,JAAR,094,18,104,18
5511158,2019-06-13 12:44:08.000,2019-06-13 12:46:14.000,4186,70104,JAAR,203,35,341,36
5511162,2019-06-13 12:12:56.000,2019-06-13 12:23:02.000,3449,11935,JAAR,227,36,203,35
5511170,2019-06-13 13:58:34.000,2019-06-13 14:09:40.000,3526,35997,JAAR,134,36,106,18
5511178,2019-06-13 13:21:45.000,2019-06-13 13:27:51.000,4002,49540,JAAR,107,36,134,36
5511186,2019-06-13 13:49:41.000,2019-06-13 13:50:47.000,3669,52080,JAAR,102,18,027,18
5511190,2019-06-13 13:13:20.000,2019-06-13 13:21:26.000,276,49892,JAAR,021,18,258,18
5511194,2019-06-13 13:51:02.000,2019-06-13 14:05:08.000,486,76352,JAAR,285,36,114,18
5511198,2019-06-13 13:23:59.000,2019-06-13 13:34:05.000,269,23547,JAAR,213,36,031,18
5511206,2019-06-13 13:39:28.000,2019-06-13 13:44:34.000,615,52719,JAAR,112,18,098,18
5511210,2019-06-13 13:13:18.000,2019-06-13 13:24:24.000,188,62910,JAAR,330,35,112,18
5511214,2019-06-13 13:42:48.000,2019-06-13 14:03:54.000,5735,73187,JAAR,113,36,310,18
5511218,2019-06-13 13:34:58.000,2019-06-13 13:43:04.000,4178,26278,JAAR,142,35,023,18
5511222,2019-06-13 13:42:12.000,2019-06-13 13:50:18.000,3910,18839,JAAR,093,18,116,18
5511230,2019-06-13 13:44:59.000,2019-06-13 14:13:05.000,1656,31802,JAAR,043,35,332,18
5511238,2019-06-13 13:59:30.000,2019-06-13 14:27:36.000,188,75181,JAAR,112,18,242,36
5511242,2019-06-13 13:47:13.000,2019-06-13 13:57:19.000,605,21753,JAAR,046,36,081,18
5511246,2019-06-13 13:05:46.000,2019-06-13 13:06:52.000,4168,20186,JAAR,040,18,040,18
5511250,2019-06-13 13:59:18.000,2019-06-13 14:05:24.000,270,94,JAAR,121,18,137,36
5511254,2019-06-13 13:02:50.000,2019-06-13 13:11:56.000,3449,55221,JAAR,094,18,077,18
5511258,2019-06-13 13:44:39.000,2019-06-13 13:53:45.000,1423,42923,JAAR,008,18,049,18
5511262,2019-06-13 13:29:19.000,2019-06-13 13:32:25.000,572,24857,JAAR,084,18,094,18
5511266,2019-06-13 13:13:29.000,2019-06-13 13:18:35.000,61,46519,JAAR,020,18,085,18
5511270,2019-06-13 13:38:12.000,2019-06-13 14:04:18.000,682,21503,JAAR,160,36,038,35
5511274,2019-06-13 13:40:28.000,2019-06-13 13:46:34.000,5748,28807,JAAR,225,36,020,18
5511282,2019-06-13 13:06:19.000,2019-06-13 13:13:25.000,1175,53128,JAAR,033,35,054,18
5511286,2019-06-13 13:49:51.000,2019-06-13 13:52:57.000,4178,8505,JAAR,043,35,033,35
5511290,2019-06-13 13:24:33.000,2019-06-13 13:27:39.000,89,11935,JAAR,227,36,134,35
5511294,2019-06-13 13:04:44.000,2019-06-13 13:07:50.000,5583,45535,JAAR,133,35,118,18
5511298,2019-06-13 13:53:28.000,2019-06-13 13:54:34.000,1420,54972,JAAR,079,18,079,18
5511302,2019-06-13 13:23:50.000,2019-06-13 13:35:56.000,2801,40398,JAAR,067,18,145,18
5511306,2019-06-13 13:24:25.000,2019-06-13 13:27:31.000,5294,36429,JAAR,144,18,073,18
5511310,2019-06-13 13:47:12.000,2019-06-13 14:00:18.000,476,76501,JAAR,111,18,248,35
5511314,2019-06-13 13:31:09.000,2019-06-13 13:40:15.000,1824,69602,JAAR,125,35,133,36
5511318,2019-06-13 13:30:07.000,2019-06-13 13:47:13.000,3619,40328,JAAR,160,36,264,35
5511322,2019-06-13 13:05:07.000,2019-06-13 13:09:13.000,1590,48101,JAAR,067,18,122,18
5511326,2019-06-13 13:27:15.000,2019-06-13 13:28:21.000,61,9216,JAAR,085,18,085,18
5511330,2019-06-13 13:52:32.000,2019-06-13 14:26:38.000,3567,52976,JAAR,041,18,320,18
5511334,2019-06-13 13:52:35.000,2019-06-13 14:05:41.000,2005,75558,JAAR,034,18,263,36
5511338,2019-06-13 13:34:32.000,2019-06-13 13:40:38.000,1786,29656,JAAR,048,35,201,35
5511342,2019-06-13 13:59:49.000,2019-06-13 14:11:55.000,5739,27888,JAAR,292,35,048,35
5511350,2019-06-13 14:41:59.000,2019-06-13 15:00:05.000,861,15040,JAAR,207,35,066,18
5511354,2019-06-13 14:44:13.000,2019-06-13 15:13:19.000,1277,31335,JAAR,281,36,116,18
5511358,2019-06-13 14:55:17.000,2019-06-13 15:17:23.000,140,55196,JAAR,277,1,047,18
5511362,2019-06-13 14:19:07.000,2019-06-13 14:20:13.000,5311,15635,JAAR,096,18,096,18
5511366,2019-06-13 14:17:11.000,2019-06-13 14:34:17.000,1806,1660,JAAR,126,18,292,35
5511370,2019-06-13 14:41:24.000,2019-06-13 14:42:30.000,5583,59480,JAAR,118,18,118,18
5511374,2019-06-13 14:42:41.000,2019-06-13 14:50:47.000,1423,43233,JAAR,049,18,207,35
5511378,2019-06-13 14:25:02.000,2019-06-13 14:28:08.000,4086,54732,JAAR,021,18,101,18
5511386,2019-06-13 14:44:55.000,2019-06-13 14:53:01.000,3692,33640,JAAR,121,18,316,36
5511394,2019-06-13 14:16:10.000,2019-06-13 14:29:16.000,5473,69837,JAAR,023,18,224,36
5511398,2019-06-13 14:21:35.000,2019-06-13 14:25:41.000,5473,11164,JAAR,224,36,049,18
5509940,2019-06-13 07:44:46.000,2019-06-13 08:16:52.000,1094,51716,JAAR,080,18,290,1
5509944,2019-06-13 07:43:45.000,2019-06-13 07:44:51.000,276,30383,JAAR,025,18,025,18
